ville,pays,latitude,longitude,timestamp_utc,date,heure,jour_semaine,is_weekend,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
New York,US,40.7128,-74.006,2025-09-11T17:00:00Z,2025-09-11,17,Thursday,False,3,138.39,0.45,2.93,127.74,2.52,8.97,10.41,0.21
New York,US,40.7128,-74.006,2025-09-11T18:00:00Z,2025-09-11,18,Thursday,False,3,135.46,0.27,2.03,137.52,2.32,10.11,11.44,0.19
New York,US,40.7128,-74.006,2025-09-11T19:00:00Z,2025-09-11,19,Thursday,False,4,136.4,0.23,1.88,142.74,2.26,11.19,12.5,0.18
New York,US,40.7128,-74.006,2025-09-11T20:00:00Z,2025-09-11,20,Thursday,False,4,138.79,0.23,2.12,143.12,2.24,12.49,13.9,0.18
New York,US,40.7128,-74.006,2025-09-11T21:00:00Z,2025-09-11,21,Thursday,False,4,142.07,0.24,2.62,141.67,2.2,13.39,14.92,0.19
New York,US,40.7128,-74.006,2025-09-11T22:00:00Z,2025-09-11,22,Thursday,False,3,155.5,0.33,5.41,126.15,2.08,14.5,16.32,0.27
New York,US,40.7128,-74.006,2025-09-11T23:00:00Z,2025-09-11,23,Thursday,False,3,173.47,0.15,9.26,102.93,1.78,15.49,17.68,0.36
New York,US,40.7128,-74.006,2025-09-12T00:00:00Z,2025-09-12,0,Friday,False,2,184.74,0,11.07,86.18,1.41,16.01,18.53,0.38
New York,US,40.7128,-74.006,2025-09-12T01:00:00Z,2025-09-12,1,Friday,False,2,187.39,0,11.11,76.11,1.08,16.19,18.93,0.33
New York,US,40.7128,-74.006,2025-09-12T02:00:00Z,2025-09-12,2,Friday,False,2,189.33,0,10.69,68.6,0.84,16.45,19.36,0.25
New York,US,40.7128,-74.006,2025-09-12T03:00:00Z,2025-09-12,3,Friday,False,2,190.18,0,10.21,61.95,0.68,16.64,19.56,0.15
New York,US,40.7128,-74.006,2025-09-12T04:00:00Z,2025-09-12,4,Friday,False,2,187.11,0,9.15,55.47,0.58,16.63,19.35,0.1
New York,US,40.7128,-74.006,2025-09-12T05:00:00Z,2025-09-12,5,Friday,False,2,183.19,0,7.89,47.76,0.5,16.73,19.31,0.1
New York,US,40.7128,-74.006,2025-09-12T06:00:00Z,2025-09-12,6,Friday,False,2,180,0,7.03,40.38,0.49,16.83,19.37,0.11
New York,US,40.7128,-74.006,2025-09-12T07:00:00Z,2025-09-12,7,Friday,False,2,180.14,0,7.1,33.87,0.52,16.79,19.33,0.12
New York,US,40.7128,-74.006,2025-09-12T08:00:00Z,2025-09-12,8,Friday,False,2,182.55,0.01,7.31,27.6,0.49,16.78,19.15,0.1
New York,US,40.7128,-74.006,2025-09-12T09:00:00Z,2025-09-12,9,Friday,False,2,184.78,0.02,7.47,21.97,0.44,16.73,18.87,0.08
New York,US,40.7128,-74.006,2025-09-12T10:00:00Z,2025-09-12,10,Friday,False,2,186.98,0.07,7.81,17.3,0.41,16.36,18.32,0.07
New York,US,40.7128,-74.006,2025-09-12T11:00:00Z,2025-09-12,11,Friday,False,2,199.28,0.35,9.43,13.43,0.44,15.95,17.99,0.09
New York,US,40.7128,-74.006,2025-09-12T12:00:00Z,2025-09-12,12,Friday,False,2,221.89,2.09,10.78,14.53,0.66,15.59,17.74,0.12
New York,US,40.7128,-74.006,2025-09-12T13:00:00Z,2025-09-12,13,Friday,False,2,234.1,3.61,11.17,30.86,2.12,15.07,17.34,0.21
New York,US,40.7128,-74.006,2025-09-12T14:00:00Z,2025-09-12,14,Friday,False,2,245.52,4.62,11.65,42.09,3.11,15.36,18.06,0.33
New York,US,40.7128,-74.006,2025-09-12T15:00:00Z,2025-09-12,15,Friday,False,2,256.15,3.68,12.35,66.52,4.35,18.06,21.38,0.4
New York,US,40.7128,-74.006,2025-09-12T16:00:00Z,2025-09-12,16,Friday,False,3,175.44,0.62,4.41,133.15,4.95,15.12,17.28,0.36
New York,US,40.7128,-74.006,2025-09-12T17:00:00Z,2025-09-12,17,Friday,False,3,157.36,0.22,1.93,135.5,3.2,14,15.75,0.23
New York,US,40.7128,-74.006,2025-09-12T18:00:00Z,2025-09-12,18,Friday,False,3,155.98,0.14,1.59,135.69,2.69,14.49,16.33,0.19
New York,US,40.7128,-74.006,2025-09-12T19:00:00Z,2025-09-12,19,Friday,False,3,154.71,0.1,1.58,134.6,2.32,14.44,16.33,0.17
New York,US,40.7128,-74.006,2025-09-12T20:00:00Z,2025-09-12,20,Friday,False,3,152.83,0.09,1.61,132.99,2.03,14.17,16.11,0.16
New York,US,40.7128,-74.006,2025-09-12T21:00:00Z,2025-09-12,21,Friday,False,3,151.31,0.08,1.74,131.23,1.8,13.74,15.73,0.15
New York,US,40.7128,-74.006,2025-09-12T22:00:00Z,2025-09-12,22,Friday,False,3,154.74,0.08,2.92,119.23,1.6,13.3,15.76,0.17
New York,US,40.7128,-74.006,2025-09-12T23:00:00Z,2025-09-12,23,Friday,False,3,159.56,0.02,4.24,102.73,1.39,12.82,15.94,0.18
New York,US,40.7128,-74.006,2025-09-13T00:00:00Z,2025-09-13,0,Saturday,True,2,160.97,0,4.44,92.14,1.19,12.23,15.82,0.17
New York,US,40.7128,-74.006,2025-09-13T01:00:00Z,2025-09-13,1,Saturday,True,2,158.21,0,4.36,80.82,0.93,11.45,15.34,0.13
New York,US,40.7128,-74.006,2025-09-13T02:00:00Z,2025-09-13,2,Saturday,True,2,157.43,0,4.49,69.81,0.73,10.85,14.99,0.1
New York,US,40.7128,-74.006,2025-09-13T03:00:00Z,2025-09-13,3,Saturday,True,2,156.83,0,4.68,61.5,0.61,10.33,14.65,0.07
New York,US,40.7128,-74.006,2025-09-13T04:00:00Z,2025-09-13,4,Saturday,True,1,153.73,0,4.51,55.31,0.54,9.76,14.19,0.05
New York,US,40.7128,-74.006,2025-09-13T05:00:00Z,2025-09-13,5,Saturday,True,1,148.86,0,3.76,51.3,0.48,9.25,13.8,0.03
New York,US,40.7128,-74.006,2025-09-13T06:00:00Z,2025-09-13,6,Saturday,True,1,143.61,0,3.02,48.14,0.44,8.82,13.49,0.03
New York,US,40.7128,-74.006,2025-09-13T07:00:00Z,2025-09-13,7,Saturday,True,1,139.52,0,2.67,43.91,0.4,8.57,13.29,0.03
New York,US,40.7128,-74.006,2025-09-13T08:00:00Z,2025-09-13,8,Saturday,True,1,136.59,0,2.58,38.46,0.38,8.5,13.2,0.05
New York,US,40.7128,-74.006,2025-09-13T09:00:00Z,2025-09-13,9,Saturday,True,1,134.93,0,2.76,33.83,0.41,8.52,13.16,0.08
New York,US,40.7128,-74.006,2025-09-13T10:00:00Z,2025-09-13,10,Saturday,True,1,135.02,0,3.32,29.98,0.48,8.58,13.15,0.12
New York,US,40.7128,-74.006,2025-09-13T11:00:00Z,2025-09-13,11,Saturday,True,1,141.47,0.02,4.74,24.67,0.48,8.71,13.33,0.13
New York,US,40.7128,-74.006,2025-09-13T12:00:00Z,2025-09-13,12,Saturday,True,1,154.72,0.68,6.3,20.18,0.43,8.86,13.61,0.12
New York,US,40.7128,-74.006,2025-09-13T13:00:00Z,2025-09-13,13,Saturday,True,1,164.43,2.52,5.22,24.73,0.48,8.86,13.89,0.1
New York,US,40.7128,-74.006,2025-09-13T14:00:00Z,2025-09-13,14,Saturday,True,1,167.81,3.31,4.51,31.4,0.58,8.88,14.29,0.12
New York,US,40.7128,-74.006,2025-09-13T15:00:00Z,2025-09-13,15,Saturday,True,1,167.7,3.11,4.31,41.31,0.75,9.23,15.02,0.14
New York,US,40.7128,-74.006,2025-09-13T16:00:00Z,2025-09-13,16,Saturday,True,3,139.95,0.23,1.35,107.18,1.21,9.11,11.97,0.02
New York,US,40.7128,-74.006,2025-09-13T17:00:00Z,2025-09-13,17,Saturday,True,3,136.77,0.11,0.91,114,1.06,9.31,11.36,0.02
New York,US,40.7128,-74.006,2025-09-13T18:00:00Z,2025-09-13,18,Saturday,True,3,135.11,0.08,0.96,113.74,1,9.05,11.03,0.02
New York,US,40.7128,-74.006,2025-09-13T19:00:00Z,2025-09-13,19,Saturday,True,3,135.66,0.08,1.11,113.06,1.01,9.08,11.27,0.03
New York,US,40.7128,-74.006,2025-09-13T20:00:00Z,2025-09-13,20,Saturday,True,3,135.98,0.1,1.22,111.65,1.04,9.21,11.83,0.03
New York,US,40.7128,-74.006,2025-09-13T21:00:00Z,2025-09-13,21,Saturday,True,3,136.13,0.1,1.36,110.54,1.04,9.18,12.22,0.04
New York,US,40.7128,-74.006,2025-09-13T22:00:00Z,2025-09-13,22,Saturday,True,3,137.52,0.09,1.9,106.02,1.04,8.99,12.5,0.06
New York,US,40.7128,-74.006,2025-09-13T23:00:00Z,2025-09-13,23,Saturday,True,2,139.78,0.02,2.55,99.05,1.01,8.69,12.75,0.08
New York,US,40.7128,-74.006,2025-09-14T00:00:00Z,2025-09-14,0,Sunday,True,2,140.26,0,2.52,94.89,0.94,8.26,12.69,0.08
New York,US,40.7128,-74.006,2025-09-14T01:00:00Z,2025-09-14,1,Sunday,True,2,137.48,0,2.22,91.76,0.83,7.6,12.07,0.05
New York,US,40.7128,-74.006,2025-09-14T02:00:00Z,2025-09-14,2,Sunday,True,2,135.79,0,2.12,89.43,0.78,7.12,11.5,0.05
New York,US,40.7128,-74.006,2025-09-14T03:00:00Z,2025-09-14,3,Sunday,True,2,135.19,0,2.19,86.95,0.76,6.85,11.09,0.06
New York,US,40.7128,-74.006,2025-09-14T04:00:00Z,2025-09-14,4,Sunday,True,2,134.77,0,2.3,82.04,0.7,6.71,10.78,0.07
New York,US,40.7128,-74.006,2025-09-14T05:00:00Z,2025-09-14,5,Sunday,True,2,134.15,0,2.32,74.87,0.62,6.68,10.63,0.08
New York,US,40.7128,-74.006,2025-09-14T06:00:00Z,2025-09-14,6,Sunday,True,2,133.71,0,2.27,68.3,0.57,6.75,10.62,0.07
New York,US,40.7128,-74.006,2025-09-14T07:00:00Z,2025-09-14,7,Sunday,True,1,132.91,0,2.32,59.93,0.5,6.92,10.68,0.06
New York,US,40.7128,-74.006,2025-09-14T08:00:00Z,2025-09-14,8,Sunday,True,1,132.29,0,2.42,51.07,0.42,7.15,10.76,0.06
New York,US,40.7128,-74.006,2025-09-14T09:00:00Z,2025-09-14,9,Sunday,True,1,132.21,0,2.59,44.23,0.39,7.39,10.83,0.07
New York,US,40.7128,-74.006,2025-09-14T10:00:00Z,2025-09-14,10,Sunday,True,1,132.77,0,2.99,38.92,0.39,7.64,10.95,0.09
New York,US,40.7128,-74.006,2025-09-14T11:00:00Z,2025-09-14,11,Sunday,True,1,139.43,0,4.36,35.62,0.45,8,11.43,0.12
New York,US,40.7128,-74.006,2025-09-14T12:00:00Z,2025-09-14,12,Sunday,True,1,151.37,0.2,6.27,35.25,0.6,8.49,12.07,0.19
New York,US,40.7128,-74.006,2025-09-14T13:00:00Z,2025-09-14,13,Sunday,True,1,159.14,1.26,5.9,39.27,0.81,8.92,12.57,0.27
New York,US,40.7128,-74.006,2025-09-14T14:00:00Z,2025-09-14,14,Sunday,True,1,163.44,2.24,5.44,39.16,0.88,9.13,12.79,0.32
New York,US,40.7128,-74.006,2025-09-14T15:00:00Z,2025-09-14,15,Sunday,True,1,166.24,2.45,5.29,44.56,1.12,9.56,13.21,0.41
New York,US,40.7128,-74.006,2025-09-14T16:00:00Z,2025-09-14,16,Sunday,True,3,148.59,0.14,3.25,109.11,2.88,13.23,15.25,0.4
New York,US,40.7128,-74.006,2025-09-14T17:00:00Z,2025-09-14,17,Sunday,True,3,142.13,0.06,2.19,116.79,2.26,11.96,13.26,0.18
New York,US,40.7128,-74.006,2025-09-14T18:00:00Z,2025-09-14,18,Sunday,True,3,140.3,0.04,2.06,116.45,1.91,10.23,11.24,0.13
New York,US,40.7128,-74.006,2025-09-14T19:00:00Z,2025-09-14,19,Sunday,True,3,140.93,0.03,2.23,114.11,1.74,9.36,10.25,0.13
New York,US,40.7128,-74.006,2025-09-14T20:00:00Z,2025-09-14,20,Sunday,True,3,141.37,0.03,2.49,108.46,1.63,9.11,10.05,0.14
New York,US,40.7128,-74.006,2025-09-14T21:00:00Z,2025-09-14,21,Sunday,True,3,140.91,0.03,2.72,103.34,1.5,8.71,9.81,0.13
New York,US,40.7128,-74.006,2025-09-14T22:00:00Z,2025-09-14,22,Sunday,True,2,142.71,0.03,3.86,92.24,1.32,8.14,9.64,0.15
New York,US,40.7128,-74.006,2025-09-14T23:00:00Z,2025-09-14,23,Sunday,True,2,145.52,0.01,5.02,79.78,1.16,7.64,9.6,0.16
New York,US,40.7128,-74.006,2025-09-15T00:00:00Z,2025-09-15,0,Monday,False,2,145.12,0,5.17,71.98,1.01,7.22,9.55,0.14
New York,US,40.7128,-74.006,2025-09-15T01:00:00Z,2025-09-15,1,Monday,False,2,141.48,0,4.94,64.5,0.79,6.76,9.31,0.1
New York,US,40.7128,-74.006,2025-09-15T02:00:00Z,2025-09-15,2,Monday,False,1,139.28,0,4.93,57.21,0.6,6.46,9.22,0.08
New York,US,40.7128,-74.006,2025-09-15T03:00:00Z,2025-09-15,3,Monday,False,1,137.98,0,5.07,50.7,0.49,6.25,9.15,0.07
New York,US,40.7128,-74.006,2025-09-15T04:00:00Z,2025-09-15,4,Monday,False,1,134.63,0,4.95,45.12,0.41,6.03,8.94,0.05
New York,US,40.7128,-74.006,2025-09-15T05:00:00Z,2025-09-15,5,Monday,False,1,131.6,0,4.65,39.92,0.36,5.94,8.86,0.04
New York,US,40.7128,-74.006,2025-09-15T06:00:00Z,2025-09-15,6,Monday,False,1,128.91,0,4.26,34.99,0.33,5.99,8.89,0.04
New York,US,40.7128,-74.006,2025-09-15T07:00:00Z,2025-09-15,7,Monday,False,1,127.63,0.01,3.99,30.13,0.32,6.2,9.02,0.03
New York,US,40.7128,-74.006,2025-09-15T08:00:00Z,2025-09-15,8,Monday,False,1,128.87,0.01,3.87,29.08,0.36,6.55,9.28,0.02
New York,US,40.7128,-74.006,2025-09-15T09:00:00Z,2025-09-15,9,Monday,False,1,132.12,0,3.93,32.53,0.47,7.11,9.79,0.01
New York,US,40.7128,-74.006,2025-09-15T10:00:00Z,2025-09-15,10,Monday,False,1,135.75,0,3.87,46.89,0.85,8.29,11.01,0
New York,US,40.7128,-74.006,2025-09-15T11:00:00Z,2025-09-15,11,Monday,False,1,143.06,0,4.86,50.27,1,9.72,12.57,0
New York,US,40.7128,-74.006,2025-09-15T12:00:00Z,2025-09-15,12,Monday,False,2,155.81,0.27,6.49,53.41,1.33,11.17,14.37,0
New York,US,40.7128,-74.006,2025-09-15T13:00:00Z,2025-09-15,13,Monday,False,2,167.9,0.88,7.18,63.26,2.12,12.51,16.37,0.01
New York,US,40.7128,-74.006,2025-09-15T14:00:00Z,2025-09-15,14,Monday,False,2,176.9,1.29,7.36,68.05,2.41,13.14,17.81,0.04
New York,US,40.7128,-74.006,2025-09-15T15:00:00Z,2025-09-15,15,Monday,False,2,177.88,1.08,6.52,79.55,2.54,13.55,18.92,0.05
New York,US,40.7128,-74.006,2025-09-15T16:00:00Z,2025-09-15,16,Monday,False,3,152.21,0.25,2.23,105.97,1.14,8.66,11.48,0
New York,US,40.7128,-74.006,2025-09-15T17:00:00Z,2025-09-15,17,Monday,False,3,143.24,0.12,1.04,109.32,0.58,6.11,7.98,0.02
New York,US,40.7128,-74.006,2025-09-15T18:00:00Z,2025-09-15,18,Monday,False,3,139.68,0.1,0.79,109.81,0.46,5.51,7.22,0.03
New York,US,40.7128,-74.006,2025-09-15T19:00:00Z,2025-09-15,19,Monday,False,3,137.34,0.1,0.7,110.26,0.41,5.18,6.82,0.04
New York,US,40.7128,-74.006,2025-09-15T20:00:00Z,2025-09-15,20,Monday,False,3,135.48,0.1,0.7,110.44,0.4,5.03,6.69,0.04
New York,US,40.7128,-74.006,2025-09-15T21:00:00Z,2025-09-15,21,Monday,False,3,134.7,0.09,0.79,110.38,0.4,4.97,6.7,0.03
New York,US,40.7128,-74.006,2025-09-15T22:00:00Z,2025-09-15,22,Monday,False,3,137.72,0.09,1.28,108.94,0.52,5.77,8.21,0.04
New York,US,40.7128,-74.006,2025-09-15T23:00:00Z,2025-09-15,23,Monday,False,3,143.85,0.03,1.94,107.27,0.68,7.23,10.8,0.04
New York,US,40.7128,-74.006,2025-09-16T00:00:00Z,2025-09-16,0,Tuesday,False,3,147.84,0,2.12,106.04,0.73,8.38,12.84,0.04
New York,US,40.7128,-74.006,2025-09-16T01:00:00Z,2025-09-16,1,Tuesday,False,3,147.32,0,2.03,104.29,0.72,8.88,14.08,0.03
New York,US,40.7128,-74.006,2025-09-16T02:00:00Z,2025-09-16,2,Tuesday,False,3,145.88,0,1.95,102.87,0.7,8.9,14.63,0.02
New York,US,40.7128,-74.006,2025-09-16T03:00:00Z,2025-09-16,3,Tuesday,False,3,143.89,0,1.91,101.06,0.67,8.63,14.58,0.01
New York,US,40.7128,-74.006,2025-09-16T04:00:00Z,2025-09-16,4,Tuesday,False,2,140.3,0,1.72,99.15,0.64,8.21,14.26,0.01
New York,US,40.7128,-74.006,2025-09-16T05:00:00Z,2025-09-16,5,Tuesday,False,2,136.96,0,1.44,98.24,0.62,7.81,14.02,0
New York,US,40.7128,-74.006,2025-09-16T06:00:00Z,2025-09-16,6,Tuesday,False,2,133.43,0,1.22,97.73,0.61,7.48,13.86,0
New York,US,40.7128,-74.006,2025-09-16T07:00:00Z,2025-09-16,7,Tuesday,False,2,131.39,0,1.17,96.92,0.6,7.27,13.8,0
New York,US,40.7128,-74.006,2025-09-16T08:00:00Z,2025-09-16,8,Tuesday,False,2,129.92,0,1.26,95.27,0.65,7.18,13.98,0
New York,US,40.7128,-74.006,2025-09-16T09:00:00Z,2025-09-16,9,Tuesday,False,2,129.54,0,1.46,93.07,0.75,7.3,14.59,0
New York,US,40.7128,-74.006,2025-09-16T10:00:00Z,2025-09-16,10,Tuesday,False,2,130.04,0,1.78,90.86,0.85,7.41,14.26,0
New York,US,40.7128,-74.006,2025-09-16T11:00:00Z,2025-09-16,11,Tuesday,False,2,132.15,0,2.35,88.86,0.92,7.39,13.38,0.01
New York,US,40.7128,-74.006,2025-09-16T12:00:00Z,2025-09-16,12,Tuesday,False,2,134.99,0.01,3.1,87.25,0.96,7.43,12.97,0.02
New York,US,40.7128,-74.006,2025-09-16T13:00:00Z,2025-09-16,13,Tuesday,False,2,135.22,0.07,3.24,86.3,0.88,6.9,11.29,0.03
New York,US,40.7128,-74.006,2025-09-16T14:00:00Z,2025-09-16,14,Tuesday,False,2,133.38,0.14,2.9,84.77,0.76,6.15,9.27,0.04
New York,US,40.7128,-74.006,2025-09-16T15:00:00Z,2025-09-16,15,Tuesday,False,2,131.19,0.17,2.38,83.25,0.68,5.44,8.03,0.04
New York,US,40.7128,-74.006,2025-09-16T16:00:00Z,2025-09-16,16,Tuesday,False,2,128.02,0.15,1.61,82.98,0.57,4.49,7.18,0.04
New York,US,40.7128,-74.006,2025-09-16T17:00:00Z,2025-09-16,17,Tuesday,False,2,125.04,0.13,1.11,82.71,0.49,3.82,6.95,0.03
New York,US,40.7128,-74.006,2025-09-16T18:00:00Z,2025-09-16,18,Tuesday,False,2,122.52,0.12,0.88,82.67,0.44,3.4,6.49,0.02
New York,US,40.7128,-74.006,2025-09-16T19:00:00Z,2025-09-16,19,Tuesday,False,2,120.59,0.13,0.75,82.87,0.42,3.12,6.01,0.02
New York,US,40.7128,-74.006,2025-09-16T20:00:00Z,2025-09-16,20,Tuesday,False,2,118.6,0.13,0.77,81.85,0.43,3.08,6.2,0.02
New York,US,40.7128,-74.006,2025-09-16T21:00:00Z,2025-09-16,21,Tuesday,False,2,117.16,0.13,0.89,80.99,0.43,3.18,6.8,0.02
New York,US,40.7128,-74.006,2025-09-16T22:00:00Z,2025-09-16,22,Tuesday,False,2,116.28,0.08,1.11,80.53,0.43,3.4,7.58,0.02
New York,US,40.7128,-74.006,2025-09-16T23:00:00Z,2025-09-16,23,Tuesday,False,2,115.8,0.01,1.22,80.55,0.45,3.71,8.38,0.02
New York,US,40.7128,-74.006,2025-09-17T00:00:00Z,2025-09-17,0,Wednesday,False,2,115.22,0,1.15,80.96,0.46,3.99,9.04,0.02
New York,US,40.7128,-74.006,2025-09-17T01:00:00Z,2025-09-17,1,Wednesday,False,2,114.33,0,1.1,80.96,0.44,4.13,8.27,0.02
New York,US,40.7128,-74.006,2025-09-17T02:00:00Z,2025-09-17,2,Wednesday,False,2,114.21,0,1.09,80,0.38,3.98,6.43,0.01
New York,US,40.7128,-74.006,2025-09-17T03:00:00Z,2025-09-17,3,Wednesday,False,2,114.56,0,1.08,79.35,0.34,3.66,5.36,0.01
New York,US,40.7128,-74.006,2025-09-17T04:00:00Z,2025-09-17,4,Wednesday,False,2,113.64,0,0.97,79.03,0.33,3.62,5.53,0.01
New York,US,40.7128,-74.006,2025-09-17T05:00:00Z,2025-09-17,5,Wednesday,False,2,112.18,0,0.86,78.26,0.37,3.74,6.71,0.01
New York,US,40.7128,-74.006,2025-09-17T06:00:00Z,2025-09-17,6,Wednesday,False,2,110.55,0,0.83,76.72,0.42,3.88,7.98,0
New York,US,40.7128,-74.006,2025-09-17T07:00:00Z,2025-09-17,7,Wednesday,False,2,109.48,0,0.89,75.12,0.46,3.87,7.73,0
New York,US,40.7128,-74.006,2025-09-17T08:00:00Z,2025-09-17,8,Wednesday,False,2,108.61,0,0.96,73.76,0.47,3.88,7.23,0
New York,US,40.7128,-74.006,2025-09-17T09:00:00Z,2025-09-17,9,Wednesday,False,2,108.37,0,1,73.49,0.47,3.91,7.07,0
New York,US,40.7128,-74.006,2025-09-17T10:00:00Z,2025-09-17,10,Wednesday,False,2,108.64,0,1.05,73.33,0.45,3.57,6.09,0
New York,US,40.7128,-74.006,2025-09-17T11:00:00Z,2025-09-17,11,Wednesday,False,2,109.87,0,1.31,71.58,0.44,3.16,5.18,0.01
New York,US,40.7128,-74.006,2025-09-17T12:00:00Z,2025-09-17,12,Wednesday,False,2,111.91,0,1.81,69.12,0.44,3.14,5.06,0.01
New York,US,40.7128,-74.006,2025-09-17T13:00:00Z,2025-09-17,13,Wednesday,False,2,112.95,0.02,2.09,66.61,0.45,3.08,4.96,0.02
New York,US,40.7128,-74.006,2025-09-17T14:00:00Z,2025-09-17,14,Wednesday,False,2,112.72,0.04,2.14,65.14,0.44,2.46,3.95,0.02
New York,US,40.7128,-74.006,2025-09-17T15:00:00Z,2025-09-17,15,Wednesday,False,2,112.13,0.06,2.23,63.89,0.45,2.1,3.4,0.02
New York,US,40.7128,-74.006,2025-09-17T16:00:00Z,2025-09-17,16,Wednesday,False,2,112.1,0.09,2.3,63.4,0.47,2.1,3.42,0.02
New York,US,40.7128,-74.006,2025-09-17T17:00:00Z,2025-09-17,17,Wednesday,False,2,111.81,0.11,2.33,62.25,0.5,2.4,3.89,0.02
New York,US,40.7128,-74.006,2025-09-17T18:00:00Z,2025-09-17,18,Wednesday,False,2,112.32,0.13,2.41,61.26,0.53,2.72,4.26,0.02
New York,US,40.7128,-74.006,2025-09-17T19:00:00Z,2025-09-17,19,Wednesday,False,1,113.8,0.13,2.7,59.85,0.56,3.01,4.56,0.02
New York,US,40.7128,-74.006,2025-09-17T20:00:00Z,2025-09-17,20,Wednesday,False,1,115.89,0.11,3.23,57.81,0.59,3.16,4.63,0.02
New York,US,40.7128,-74.006,2025-09-17T21:00:00Z,2025-09-17,21,Wednesday,False,1,118.78,0.08,3.93,56,0.59,3.03,4.3,0.02
New York,US,40.7128,-74.006,2025-09-17T22:00:00Z,2025-09-17,22,Wednesday,False,1,122.1,0.03,4.66,54.76,0.58,2.75,3.77,0.04
New York,US,40.7128,-74.006,2025-09-17T23:00:00Z,2025-09-17,23,Wednesday,False,1,123.96,0,4.96,54.67,0.6,2.5,3.42,0.04
New York,US,40.7128,-74.006,2025-09-18T00:00:00Z,2025-09-18,0,Thursday,False,1,124.83,0,4.95,55.13,0.63,2.35,3.28,0.04
New York,US,40.7128,-74.006,2025-09-18T01:00:00Z,2025-09-18,1,Thursday,False,1,124.38,0,4.78,53.31,0.63,2.31,3.31,0.04
New York,US,40.7128,-74.006,2025-09-18T02:00:00Z,2025-09-18,2,Thursday,False,1,125.14,0,4.83,49.1,0.64,2.35,3.51,0.04
New York,US,40.7128,-74.006,2025-09-18T03:00:00Z,2025-09-18,3,Thursday,False,1,126.79,0,5.07,45.74,0.67,2.44,3.77,0.04
New York,US,40.7128,-74.006,2025-09-18T04:00:00Z,2025-09-18,4,Thursday,False,1,127.55,0,5.18,41.44,0.68,2.53,4.06,0.04
New York,US,40.7128,-74.006,2025-09-18T05:00:00Z,2025-09-18,5,Thursday,False,1,127.23,0,5.12,35.56,0.69,2.58,4.18,0.04
New York,US,40.7128,-74.006,2025-09-18T06:00:00Z,2025-09-18,6,Thursday,False,1,126.73,0,5.15,31.07,0.71,2.56,4.15,0.04
New York,US,40.7128,-74.006,2025-09-18T07:00:00Z,2025-09-18,7,Thursday,False,1,127.85,0,5.54,27.71,0.77,2.55,4.08,0.03
New York,US,40.7128,-74.006,2025-09-18T08:00:00Z,2025-09-18,8,Thursday,False,1,129.68,0,5.97,25.38,0.83,2.67,4.16,0.03
New York,US,40.7128,-74.006,2025-09-18T09:00:00Z,2025-09-18,9,Thursday,False,1,132.43,0,6.45,25.23,0.91,2.86,4.39,0.02
New York,US,40.7128,-74.006,2025-09-18T10:00:00Z,2025-09-18,10,Thursday,False,1,139.7,0,7.61,34.98,1.19,3.25,5.02,0.01
New York,US,40.7128,-74.006,2025-09-18T11:00:00Z,2025-09-18,11,Thursday,False,1,147.16,0,9.43,32.04,1.39,3.67,5.43,0.02
New York,US,40.7128,-74.006,2025-09-18T12:00:00Z,2025-09-18,12,Thursday,False,1,159.14,0.13,12.34,27.42,1.72,4.27,6.09,0.05
New York,US,40.7128,-74.006,2025-09-18T13:00:00Z,2025-09-18,13,Thursday,False,1,171.35,0.88,14.47,24.7,2.12,4.94,6.89,0.06
New York,US,40.7128,-74.006,2025-09-18T14:00:00Z,2025-09-18,14,Thursday,False,1,180.46,1.88,15.72,24.72,2.59,5.6,7.71,0.07
New York,US,40.7128,-74.006,2025-09-18T15:00:00Z,2025-09-18,15,Thursday,False,1,187.34,2.6,16.76,28.19,3.06,6.26,8.48,0.07
New York,US,40.7128,-74.006,2025-09-18T16:00:00Z,2025-09-18,16,Thursday,False,1,165.74,1.95,12.57,49.55,2.38,5.38,7.08,0.01
New York,US,40.7128,-74.006,2025-09-18T17:00:00Z,2025-09-18,17,Thursday,False,2,153.23,1.29,8.9,67.12,1.91,5.22,6.47,0
New York,US,40.7128,-74.006,2025-09-18T18:00:00Z,2025-09-18,18,Thursday,False,2,151.65,0.87,6.67,84.27,1.85,7.02,8.11,0
New York,US,40.7128,-74.006,2025-09-18T19:00:00Z,2025-09-18,19,Thursday,False,3,150.82,0.52,4.41,102.89,1.82,9.51,10.5,0
New York,US,40.7128,-74.006,2025-09-18T20:00:00Z,2025-09-18,20,Thursday,False,3,147.2,0.29,3.11,111.88,1.79,10.95,11.88,0.02
New York,US,40.7128,-74.006,2025-09-18T21:00:00Z,2025-09-18,21,Thursday,False,3,145.89,0.2,3.02,113.58,1.79,11.39,12.32,0.04
New York,US,40.7128,-74.006,2025-09-18T22:00:00Z,2025-09-18,22,Thursday,False,3,150.97,0.16,4.44,104.89,1.75,11.43,12.45,0.1
New York,US,40.7128,-74.006,2025-09-18T23:00:00Z,2025-09-18,23,Thursday,False,2,158.95,0.04,6.52,90.6,1.64,11.34,12.53,0.19
New York,US,40.7128,-74.006,2025-09-19T00:00:00Z,2025-09-19,0,Friday,False,2,166.64,0,7.52,83.01,1.55,11.58,12.94,0.26
